time,Occupancy[nZ],Occupancy[sZ]
24628500,0,0
24629400,0,0
24630300,0,0
24631200,0,0
24632100,0,0
24633000,0,0
24633900,0,0
24634800,0,0
24635700,0,0
24636600,0,0
24637500,0,0
24638400,0,0
24639300,0,0
24640200,0,0
24641100,0,0
24642000,0,0
24642900,0,0
24643800,0,0
24644700,0,0
24645600,0,0
24646500,0,0
24647400,0,0
24648300,0,0
24649200,0,0
24650100,100,100
24651000,100,100
24651900,100,100
24652800,100,100
24653700,150,150
24654600,150,150
24655500,150,150
24656400,150,150
24657300,158.333333333333,158.333333333333
24658200,158.333333333333,158.333333333333
24659100,158.333333333333,158.333333333333
24660000,158.333333333333,158.333333333333
24660900,166.666666666667,166.666666666667
24661800,166.666666666667,166.666666666667
24662700,166.666666666667,166.666666666667
24663600,166.666666666667,166.666666666667
24664500,166.666666666667,166.666666666667
24665400,166.666666666667,166.666666666667
24666300,166.666666666667,166.666666666667
24667200,166.666666666667,166.666666666667
24668100,150,150
24669000,150,150
24669900,150,150
24670800,150,150
24671700,150,150
24672600,150,150
24673500,150,150
24674400,150,150
24675300,166.666666666667,166.666666666667
24676200,166.666666666667,166.666666666667
24677100,166.666666666667,166.666666666667
24678000,166.666666666667,166.666666666667
24678900,150,150
24679800,150,150
24680700,150,150
24681600,150,150
24682500,100,100
24683400,100,100
24684300,100,100
24685200,100,100
24686100,66.6666666666667,66.6666666666667
24687000,66.6666666666667,66.6666666666667
24687900,66.6666666666667,66.6666666666667
24688800,66.6666666666667,66.6666666666667
24689700,50,50
24690600,50,50
24691500,50,50
24692400,50,50
24693300,0,0
24694200,0,0
24695100,0,0
24696000,0,0
24696900,0,0
24697800,0,0
24698700,0,0
24699600,0,0
24700500,0,0
24701400,0,0
24702300,0,0
24703200,0,0
24704100,0,0
24705000,0,0
24705900,0,0
24706800,0,0
24707700,0,0
24708600,0,0
24709500,0,0
24710400,0,0
24711300,0,0
24712200,0,0
24713100,0,0
24714000,0,0
24714900,0,0
24715800,0,0
24716700,0,0
24717600,0,0
24718500,0,0
24719400,0,0
24720300,0,0
24721200,0,0
24722100,0,0
24723000,0,0
24723900,0,0
24724800,0,0
24725700,0,0
24726600,0,0
24727500,0,0
24728400,0,0
24729300,0,0
24730200,0,0
24731100,0,0
24732000,0,0
24732900,0,0
24733800,0,0
24734700,0,0
24735600,0,0
24736500,100,100
24737400,100,100
24738300,100,100
24739200,100,100
24740100,150,150
24741000,150,150
24741900,150,150
24742800,150,150
24743700,158.333333333333,158.333333333333
24744600,158.333333333333,158.333333333333
24745500,158.333333333333,158.333333333333
24746400,158.333333333333,158.333333333333
24747300,166.666666666667,166.666666666667
24748200,166.666666666667,166.666666666667
24749100,166.666666666667,166.666666666667
24750000,166.666666666667,166.666666666667
24750900,166.666666666667,166.666666666667
24751800,166.666666666667,166.666666666667
24752700,166.666666666667,166.666666666667
24753600,166.666666666667,166.666666666667
24754500,150,150
24755400,150,150
24756300,150,150
24757200,150,150
24758100,150,150
24759000,150,150
24759900,150,150
24760800,150,150
24761700,166.666666666667,166.666666666667
24762600,166.666666666667,166.666666666667
24763500,166.666666666667,166.666666666667
24764400,166.666666666667,166.666666666667
24765300,150,150
24766200,150,150
24767100,150,150
24768000,150,150
24768900,100,100
24769800,100,100
24770700,100,100
24771600,100,100
24772500,66.6666666666667,66.6666666666667
24773400,66.6666666666667,66.6666666666667
24774300,66.6666666666667,66.6666666666667
24775200,66.6666666666667,66.6666666666667
24776100,50,50
24777000,50,50
24777900,50,50
24778800,50,50
24779700,0,0
24780600,0,0
24781500,0,0
24782400,0,0
24783300,0,0
24784200,0,0
24785100,0,0
24786000,0,0
24786900,0,0
24787800,0,0
24788700,0,0
24789600,0,0
24790500,0,0
24791400,0,0
24792300,0,0
24793200,0,0
24794100,0,0
24795000,0,0
24795900,0,0
24796800,0,0
24797700,0,0
24798600,0,0
24799500,0,0
24800400,0,0
24801300,0,0
24802200,0,0
24803100,0,0
24804000,0,0
24804900,0,0
24805800,0,0
24806700,0,0
24807600,0,0
24808500,0,0
24809400,0,0
24810300,0,0
24811200,0,0
24812100,0,0
24813000,0,0
24813900,0,0
24814800,0,0
24815700,0,0
24816600,0,0
24817500,0,0
24818400,0,0
24819300,0,0
24820200,0,0
24821100,0,0
24822000,0,0
24822900,100,100
24823800,100,100
24824700,100,100
24825600,100,100
24826500,150,150
24827400,150,150
24828300,150,150
24829200,152.777777777778,152.777777777778
24830100,,
24831000,,
24831900,158.333333333333,158.333333333333
24832800,158.333333333333,158.333333333333
24833700,166.666666666667,166.666666666667
24834600,166.666666666667,166.666666666667
24835500,166.666666666667,166.666666666667
24836400,166.666666666667,166.666666666667
24837300,166.666666666667,166.666666666667
24838200,166.666666666667,166.666666666667
24839100,166.666666666667,166.666666666667
24840000,166.666666666667,166.666666666667
24840900,150,150
24841800,150,150
24842700,150,150
24843600,150,150
24844500,150,150
24845400,150,150
24846300,150,150
24847200,150,150
24848100,166.666666666667,166.666666666667
24849000,166.666666666667,166.666666666667
24849900,166.666666666667,166.666666666667
24850800,166.666666666667,166.666666666667
24851700,150,150
24852600,150,150
24853500,150,150
24854400,150,150
24855300,100,100
24856200,100,100
24857100,100,100
24858000,100,100
24858900,66.6666666666667,66.6666666666667
24859800,66.6666666666667,66.6666666666667
24860700,66.6666666666667,66.6666666666667
24861600,66.6666666666667,66.6666666666667
24862500,50,50
24863400,50,50
24864300,50,50
24865200,50,50
24866100,0,0
24867000,0,0
24867900,0,0
24868800,0,0
24869700,0,0
24870600,0,0
24871500,0,0
24872400,0,0
24873300,0,0
24874200,0,0
24875100,0,0
24876000,0,0
24876900,0,0
24877800,0,0
24878700,0,0
24879600,0,0
24880500,0,0
24881400,0,0
24882300,0,0
24883200,0,0
24884100,0,0
24885000,0,0
24885900,0,0
24886800,0,0
24887700,0,0
24888600,0,0
24889500,0,0
24890400,0,0
24891300,0,0
24892200,0,0
24893100,0,0
24894000,0,0
24894900,0,0
24895800,0,0
24896700,0,0
24897600,0,0
24898500,0,0
24899400,0,0
24900300,0,0
24901200,0,0
24902100,0,0
24903000,0,0
24903900,0,0
24904800,0,0
24905700,0,0
24906600,0,0
24907500,0,0
24908400,0,0
24909300,0,0
24910200,0,0
24911100,0,0
24912000,0,0
24912900,0,0
24913800,0,0
24914700,0,0
24915600,0,0
24916500,0,0
24917400,0,0
24918300,0,0
24919200,0,0
24920100,0,0
24921000,0,0
24921900,0,0
24922800,0,0
24923700,0,0
24924600,0,0
24925500,0,0
24926400,0,0
24927300,0,0
24928200,0,0
24929100,0,0
24930000,0,0
24930900,0,0
24931800,0,0
24932700,0,0
24933600,0,0
24934500,0,0
24935400,0,0
24936300,0,0
24937200,0,0
24938100,0,0
24939000,0,0
24939900,0,0
24940800,0,0
24941700,0,0
24942600,0,0
24943500,0,0
24944400,0,0
24945300,0,0
24946200,0,0
24947100,0,0
24948000,0,0
24948900,0,0
24949800,0,0
24950700,0,0
24951600,0,0
24952500,0,0
24953400,0,0
24954300,0,0
24955200,0,0
24956100,0,0
24957000,0,0
24957900,0,0
24958800,0,0
24959700,0,0
24960600,0,0
24961500,0,0
24962400,0,0
24963300,0,0
24964200,0,0
24965100,0,0
24966000,0,0
24966900,0,0
24967800,0,0
24968700,0,0
24969600,0,0
24970500,0,0
24971400,0,0
24972300,0,0
24973200,0,0
24974100,0,0
24975000,0,0
24975900,0,0
24976800,0,0
24977700,0,0
24978600,0,0
24979500,0,0
24980400,0,0
24981300,0,0
24982200,0,0
24983100,0,0
24984000,0,0
24984900,0,0
24985800,0,0
24986700,0,0
24987600,0,0
24988500,0,0
24989400,0,0
24990300,0,0
24991200,0,0
24992100,0,0
24993000,0,0
24993900,0,0
24994800,0,0
24995700,0,0
24996600,0,0
24997500,0,0
24998400,0,0
24999300,0,0
25000200,0,0
25001100,0,0
25002000,0,0
25002900,0,0
25003800,0,0
25004700,0,0
25005600,0,0
25006500,0,0
25007400,0,0
25008300,0,0
25009200,0,0
25010100,0,0
25011000,0,0
25011900,0,0
25012800,0,0
25013700,0,0
25014600,0,0
25015500,0,0
25016400,0,0
25017300,0,0
25018200,0,0
25019100,0,0
25020000,0,0
25020900,0,0
25021800,0,0
25022700,0,0
25023600,0,0
25024500,0,0
25025400,0,0
25026300,0,0
25027200,0,0
25028100,0,0
25029000,0,0
25029900,0,0
25030800,0,0
25031700,0,0
25032600,0,0
25033500,0,0
25034400,0,0
25035300,0,0
25036200,0,0
25037100,0,0
25038000,0,0
25038900,0,0
25039800,0,0
25040700,0,0
25041600,0,0
25042500,0,0
25043400,0,0
25044300,0,0
25045200,0,0
25046100,0,0
25047000,0,0
25047900,0,0
25048800,0,0
25049700,0,0
25050600,0,0
25051500,0,0
25052400,0,0
25053300,0,0
25054200,0,0
25055100,0,0
25056000,0,0
25056900,0,0
25057800,0,0
25058700,0,0
25059600,0,0
25060500,0,0
25061400,0,0
25062300,0,0
25063200,0,0
25064100,0,0
25065000,0,0
25065900,0,0
25066800,0,0
25067700,0,0
25068600,0,0
25069500,0,0
25070400,0,0
25071300,0,0
25072200,0,0
25073100,0,0
25074000,0,0
25074900,0,0
25075800,0,0
25076700,0,0
25077600,0,0
25078500,0,0
25079400,0,0
25080300,0,0
25081200,0,0
25082100,100,100
25083000,100,100
25083900,100,100
25084800,100,100
25085700,150,150
25086600,150,150
25087500,150,150
25088400,150,150
25089300,158.333333333333,158.333333333333
25090200,158.333333333333,158.333333333333
25091100,158.333333333333,158.333333333333
25092000,158.333333333333,158.333333333333
25092900,166.666666666667,166.666666666667
25093800,166.666666666667,166.666666666667
25094700,166.666666666667,166.666666666667
25095600,166.666666666667,166.666666666667
25096500,166.666666666667,166.666666666667
25097400,166.666666666667,166.666666666667
25098300,166.666666666667,166.666666666667
25099200,166.666666666667,166.666666666667
25100100,150,150
25101000,150,150
25101900,150,150
25102800,150,150
25103700,150,150
25104600,150,150
25105500,150,150
25106400,150,150
25107300,166.666666666667,166.666666666667
25108200,166.666666666667,166.666666666667
25109100,166.666666666667,166.666666666667
25110000,166.666666666667,166.666666666667
25110900,150,150
25111800,150,150
25112700,150,150
25113600,150,150
25114500,100,100
25115400,100,100
25116300,100,100
25117200,100,100
25118100,66.6666666666667,66.6666666666667
25119000,66.6666666666667,66.6666666666667
25119900,66.6666666666667,66.6666666666667
25120800,66.6666666666667,66.6666666666667
25121700,50,50
25122600,50,50
25123500,50,50
25124400,50,50
25125300,0,0
25126200,0,0
25127100,0,0
25128000,0,0
25128900,0,0
25129800,0,0
25130700,0,0
25131600,0,0
25132500,0,0
25133400,0,0
25134300,0,0
25135200,0,0
25136100,0,0
25137000,0,0
25137900,0,0
25138800,0,0
25139700,0,0
25140600,0,0
25141500,0,0
25142400,0,0
25143300,0,0
25144200,0,0
25145100,0,0
25146000,0,0
25146900,0,0
25147800,0,0
25148700,0,0
25149600,0,0
25150500,0,0
25151400,0,0
25152300,0,0
25153200,0,0
25154100,0,0
25155000,0,0
25155900,0,0
25156800,0,0
25157700,0,0
25158600,0,0
25159500,0,0
25160400,0,0
25161300,0,0
25162200,0,0
25163100,0,0
25164000,0,0
25164900,0,0
25165800,0,0
25166700,0,0
25167600,0,0
25168500,100,100
25169400,100,100
25170300,100,100
25171200,100,100
25172100,150,150
25173000,150,150
25173900,150,150
25174800,150,150
25175700,158.333333333333,158.333333333333
25176600,158.333333333333,158.333333333333
25177500,158.333333333333,158.333333333333
25178400,158.333333333333,158.333333333333
25179300,166.666666666667,166.666666666667
25180200,166.666666666667,166.666666666667
25181100,166.666666666667,166.666666666667
25182000,166.666666666667,166.666666666667
25182900,166.666666666667,166.666666666667
25183800,166.666666666667,166.666666666667
25184700,166.666666666667,166.666666666667
25185600,166.666666666667,166.666666666667
25186500,150,150
25187400,150,150
25188300,150,150
25189200,150,150
25190100,150,150
25191000,150,150
25191900,150,150
25192800,150,150
25193700,166.666666666667,166.666666666667
25194600,166.666666666667,166.666666666667
25195500,166.666666666667,166.666666666667
25196400,166.666666666667,166.666666666667
25197300,150,150
25198200,150,150
25199100,150,150
25200000,150,150
25200900,100,100
25201800,100,100
25202700,100,100
25203600,100,100
25204500,66.6666666666667,66.6666666666667
25205400,66.6666666666667,66.6666666666667
25206300,66.6666666666667,66.6666666666667
25207200,66.6666666666667,66.6666666666667
25208100,50,50
25209000,50,50
25209900,50,50
25210800,50,50
25211700,0,0
25212600,0,0
25213500,0,0
25214400,0,0
25215300,0,0
25216200,0,0
25217100,0,0
25218000,0,0
25218900,0,0
25219800,0,0
25220700,0,0
25221600,0,0
25222500,0,0
25223400,0,0
25224300,0,0
25225200,0,0
25226100,0,0
25227000,0,0
25227900,0,0
25228800,0,0
25229700,0,0
25230600,0,0
25231500,0,0
25232400,0,0
25233300,0,0
25234200,0,0
25235100,0,0
25236000,0,0
25236900,0,0
25237800,0,0
25238700,0,0
25239600,0,0
25240500,0,0
25241400,0,0
25242300,0,0
25243200,0,0
25244100,0,0
25245000,0,0
25245900,0,0
25246800,0,0
25247700,0,0
25248600,0,0
25249500,0,0
25250400,0,0
25251300,0,0
25252200,0,0
25253100,0,0
25254000,50,50
25254900,,
25255800,100,100
25256700,100,100
25257600,100,100
25258500,150,150
25259400,150,150
25260300,150,150
25261200,150,150
25262100,158.333333333333,158.333333333333
25263000,158.333333333333,158.333333333333
25263900,158.333333333333,158.333333333333
25264800,158.333333333333,158.333333333333
25265700,166.666666666667,166.666666666667
25266600,166.666666666667,166.666666666667
25267500,166.666666666667,166.666666666667
25268400,166.666666666667,166.666666666667
25269300,166.666666666667,166.666666666667
25270200,166.666666666667,166.666666666667
25271100,166.666666666667,166.666666666667
25272000,166.666666666667,166.666666666667
25272900,150,150
25273800,150,150
25274700,150,150
25275600,150,150
25276500,150,150
25277400,150,150
25278300,150,150
25279200,150,150
25280100,166.666666666667,166.666666666667
25281000,166.666666666667,166.666666666667
25281900,166.666666666667,166.666666666667
25282800,166.666666666667,166.666666666667
25283700,150,150
25284600,150,150
25285500,150,150
25286400,150,150
25287300,100,100
25288200,100,100
25289100,100,100
25290000,100,100
25290900,66.6666666666667,66.6666666666667
25291800,66.6666666666667,66.6666666666667
25292700,66.6666666666667,66.6666666666667
25293600,66.6666666666667,66.6666666666667
25294500,50,50
25295400,50,50
25296300,50,50
25297200,50,50
25298100,0,0
25299000,0,0
25299900,0,0
25300800,0,0
25301700,0,0
25302600,0,0
25303500,0,0
25304400,0,0
25305300,0,0
25306200,0,0
25307100,0,0
25308000,0,0
25308900,0,0
25309800,0,0
25310700,0,0
25311600,0,0
25312500,0,0
25313400,0,0
25314300,0,0
25315200,0,0
25316100,0,0
25317000,0,0
25317900,0,0
25318800,0,0
25319700,0,0
25320600,0,0
25321500,0,0
25322400,0,0
25323300,0,0
25324200,0,0
25325100,0,0
25326000,0,0
25326900,0,0
25327800,0,0
25328700,0,0
25329600,0,0
25330500,0,0
25331400,0,0
25332300,0,0
25333200,0,0
25334100,0,0
25335000,0,0
25335900,0,0
25336800,0,0
25337700,0,0
25338600,0,0
25339500,0,0
25340400,0,0
25341300,100,100
25342200,100,100
25343100,100,100
25344000,100,100
25344900,150,150
25345800,150,150
25346700,150,150
25347600,150,150
25348500,158.333333333333,158.333333333333
25349400,158.333333333333,158.333333333333
25350300,158.333333333333,158.333333333333
25351200,158.333333333333,158.333333333333
25352100,166.666666666667,166.666666666667
25353000,166.666666666667,166.666666666667
25353900,166.666666666667,166.666666666667
25354800,166.666666666667,166.666666666667
25355700,166.666666666667,166.666666666667
25356600,166.666666666667,166.666666666667
25357500,166.666666666667,166.666666666667
25358400,166.666666666667,166.666666666667
25359300,150,150
25360200,150,150
25361100,150,150
25362000,150,150
25362900,150,150
25363800,150,150
25364700,150,150
25365600,150,150
25366500,166.666666666667,166.666666666667
25367400,166.666666666667,166.666666666667
25368300,166.666666666667,166.666666666667
25369200,166.666666666667,166.666666666667
25370100,150,150
25371000,150,150
25371900,150,150
25372800,150,150
25373700,100,100
25374600,100,100
25375500,100,100
25376400,100,100
25377300,66.6666666666667,66.6666666666667
25378200,66.6666666666667,66.6666666666667
25379100,66.6666666666667,66.6666666666667
25380000,66.6666666666667,66.6666666666667
25380900,50,50
25381800,50,50
25382700,50,50
25383600,50,50
25384500,0,0
25385400,0,0
25386300,0,0
25387200,0,0
25388100,0,0
25389000,0,0
25389900,0,0
25390800,0,0
25391700,0,0
25392600,0,0
25393500,0,0
25394400,0,0
25395300,0,0
25396200,0,0
25397100,0,0
25398000,0,0
25398900,0,0
25399800,0,0
25400700,0,0
25401600,0,0
25402500,0,0
25403400,0,0
25404300,0,0
25405200,0,0
25406100,0,0
25407000,0,0
25407900,0,0
25408800,0,0
25409700,0,0
25410600,0,0
25411500,0,0
25412400,0,0
25413300,0,0
25414200,0,0
25415100,0,0
25416000,0,0
25416900,0,0
25417800,0,0
25418700,0,0
25419600,0,0
25420500,0,0
25421400,0,0
25422300,0,0
25423200,0,0
25424100,0,0
25425000,0,0
25425900,0,0
25426800,0,0
25427700,100,100
25428600,100,100
25429500,100,100
25430400,100,100
25431300,150,150
25432200,150,150
25433100,150,150
25434000,150,150
25434900,158.333333333333,158.333333333333
25435800,158.333333333333,158.333333333333
25436700,158.333333333333,158.333333333333
25437600,158.333333333333,158.333333333333
25438500,166.666666666667,166.666666666667
25439400,166.666666666667,166.666666666667
25440300,166.666666666667,166.666666666667
25441200,166.666666666667,166.666666666667
25442100,166.666666666667,166.666666666667
25443000,166.666666666667,166.666666666667
25443900,166.666666666667,166.666666666667
25444800,166.666666666667,166.666666666667
25445700,150,150
25446600,150,150
25447500,150,150
25448400,150,150
25449300,150,150
25450200,150,150
25451100,150,150
25452000,150,150
25452900,166.666666666667,166.666666666667
25453800,166.666666666667,166.666666666667
25454700,166.666666666667,166.666666666667
25455600,166.666666666667,166.666666666667
25456500,150,150
25457400,150,150
25458300,150,150
25459200,150,150
25460100,100,100
25461000,100,100
25461900,100,100
25462800,100,100
25463700,66.6666666666667,66.6666666666667
25464600,66.6666666666667,66.6666666666667
25465500,66.6666666666667,66.6666666666667
25466400,66.6666666666667,66.6666666666667
25467300,50,50
25468200,50,50
25469100,50,50
25470000,50,50
25470900,0,0
25471800,0,0
25472700,0,0
25473600,0,0
25474500,0,0
25475400,0,0
25476300,0,0
25477200,0,0
25478100,0,0
25479000,0,0
25479900,0,0
25480800,0,0
25481700,0,0
25482600,0,0
25483500,0,0
25484400,0,0
25485300,0,0
25486200,0,0
25487100,0,0
25488000,0,0
25488900,0,0
25489800,0,0
25490700,0,0
25491600,0,0
25492500,0,0
25493400,0,0
25494300,0,0
25495200,0,0
25496100,0,0
25497000,0,0
25497900,0,0
25498800,0,0
25499700,0,0
25500600,0,0
25501500,0,0
25502400,0,0
25503300,0,0
25504200,0,0
25505100,0,0
25506000,0,0
