time,LowerSetp[nZ],UpperSetp[nZ],LowerSetp[sZ],UpperSetp[sZ],UpperCO2[nZ],UpperCO2[sZ]
29987100,289.15,303.15,289.15,303.15,900,900
29988000,289.15,303.15,289.15,303.15,900,900
29988900,289.15,303.15,289.15,303.15,900,900
29989800,289.15,303.15,289.15,303.15,900,900
29990700,289.15,303.15,289.15,303.15,900,900
29991600,289.15,303.15,289.15,303.15,900,900
29992500,289.15,303.15,289.15,303.15,900,900
29993400,289.15,303.15,289.15,303.15,900,900
29994300,289.15,303.15,289.15,303.15,900,900
29995200,289.15,303.15,289.15,303.15,900,900
29996100,289.15,303.15,289.15,303.15,900,900
29997000,289.15,303.15,289.15,303.15,900,900
29997900,289.15,303.15,289.15,303.15,900,900
29998800,289.15,303.15,289.15,303.15,900,900
29999700,289.15,303.15,289.15,303.15,900,900
30000600,289.15,303.15,289.15,303.15,900,900
30001500,289.15,303.15,289.15,303.15,900,900
30002400,289.15,303.15,289.15,303.15,900,900
30003300,289.15,303.15,289.15,303.15,900,900
30004200,289.15,303.15,289.15,303.15,900,900
30005100,289.15,303.15,289.15,303.15,900,900
30006000,294.15,298.15,294.15,298.15,900,900
30006900,294.15,298.15,294.15,298.15,900,900
30007800,294.15,298.15,294.15,298.15,900,900
30008700,294.15,298.15,294.15,298.15,900,900
30009600,294.15,298.15,294.15,298.15,900,900
30010500,294.15,298.15,294.15,298.15,900,900
30011400,294.15,298.15,294.15,298.15,900,900
30012300,294.15,298.15,294.15,298.15,900,900
30013200,294.15,298.15,294.15,298.15,900,900
30014100,294.15,298.15,294.15,298.15,900,900
30015000,294.15,298.15,294.15,298.15,900,900
30015900,294.15,298.15,294.15,298.15,900,900
30016800,294.15,298.15,294.15,298.15,900,900
30017700,294.15,298.15,294.15,298.15,900,900
30018600,294.15,298.15,294.15,298.15,900,900
30019500,294.15,298.15,294.15,298.15,900,900
30020400,294.15,298.15,294.15,298.15,900,900
30021300,294.15,298.15,294.15,298.15,900,900
30022200,294.15,298.15,294.15,298.15,900,900
30023100,294.15,298.15,294.15,298.15,900,900
30024000,294.15,298.15,294.15,298.15,900,900
30024900,294.15,298.15,294.15,298.15,900,900
30025800,294.15,298.15,294.15,298.15,900,900
30026700,294.15,298.15,294.15,298.15,900,900
30027600,294.15,298.15,294.15,298.15,900,900
30028500,294.15,298.15,294.15,298.15,900,900
30029400,294.15,298.15,294.15,298.15,900,900
30030300,294.15,298.15,294.15,298.15,900,900
30031200,294.15,298.15,294.15,298.15,900,900
30032100,294.15,298.15,294.15,298.15,900,900
30033000,294.15,298.15,294.15,298.15,900,900
30033900,294.15,298.15,294.15,298.15,900,900
30034800,294.15,298.15,294.15,298.15,900,900
30035700,294.15,298.15,294.15,298.15,900,900
30036600,294.15,298.15,294.15,298.15,900,900
30037500,294.15,298.15,294.15,298.15,900,900
30038400,294.15,298.15,294.15,298.15,900,900
30039300,294.15,298.15,294.15,298.15,900,900
30040200,294.15,298.15,294.15,298.15,900,900
30041100,294.15,298.15,294.15,298.15,900,900
30042000,294.15,298.15,294.15,298.15,900,900
30042900,294.15,298.15,294.15,298.15,900,900
30043800,294.15,298.15,294.15,298.15,900,900
30044700,294.15,298.15,294.15,298.15,900,900
30045600,294.15,298.15,294.15,298.15,900,900
30046500,294.15,298.15,294.15,298.15,900,900
30047400,294.15,298.15,294.15,298.15,900,900
30048300,294.15,298.15,294.15,298.15,900,900
30049200,289.15,303.15,289.15,303.15,900,900
30050100,289.15,303.15,289.15,303.15,900,900
30051000,289.15,303.15,289.15,303.15,900,900
30051900,289.15,303.15,289.15,303.15,900,900
30052800,289.15,303.15,289.15,303.15,900,900
30053700,289.15,303.15,289.15,303.15,900,900
30054600,289.15,303.15,289.15,303.15,900,900
30055500,289.15,303.15,289.15,303.15,900,900
30056400,289.15,303.15,289.15,303.15,900,900
30057300,289.15,303.15,289.15,303.15,900,900
30058200,289.15,303.15,289.15,303.15,900,900
30059100,289.15,303.15,289.15,303.15,900,900
30060000,289.15,303.15,289.15,303.15,900,900
30060900,289.15,303.15,289.15,303.15,900,900
30061800,289.15,303.15,289.15,303.15,900,900
30062700,289.15,303.15,289.15,303.15,900,900
30063600,289.15,303.15,289.15,303.15,900,900
30064500,289.15,303.15,289.15,303.15,900,900
30065400,289.15,303.15,289.15,303.15,900,900
30066300,289.15,303.15,289.15,303.15,900,900
30067200,289.15,303.15,289.15,303.15,900,900
30068100,289.15,303.15,289.15,303.15,900,900
30069000,289.15,303.15,289.15,303.15,900,900
30069900,289.15,303.15,289.15,303.15,900,900
30070800,289.15,303.15,289.15,303.15,900,900
30071700,289.15,303.15,289.15,303.15,900,900
30072600,289.15,303.15,289.15,303.15,900,900
30073500,289.15,303.15,289.15,303.15,900,900
30074400,289.15,303.15,289.15,303.15,900,900
30075300,289.15,303.15,289.15,303.15,900,900
30076200,289.15,303.15,289.15,303.15,900,900
30077100,289.15,303.15,289.15,303.15,900,900
30078000,289.15,303.15,289.15,303.15,900,900
30078900,289.15,303.15,289.15,303.15,900,900
30079800,289.15,303.15,289.15,303.15,900,900
30080700,289.15,303.15,289.15,303.15,900,900
30081600,289.15,303.15,289.15,303.15,900,900
30082500,289.15,303.15,289.15,303.15,900,900
30083400,289.15,303.15,289.15,303.15,900,900
30084300,289.15,303.15,289.15,303.15,900,900
30085200,289.15,303.15,289.15,303.15,900,900
30086100,289.15,303.15,289.15,303.15,900,900
30087000,289.15,303.15,289.15,303.15,900,900
30087900,289.15,303.15,289.15,303.15,900,900
30088800,289.15,303.15,289.15,303.15,900,900
30089700,289.15,303.15,289.15,303.15,900,900
30090600,289.15,303.15,289.15,303.15,900,900
30091500,289.15,303.15,289.15,303.15,900,900
30092400,294.15,298.15,294.15,298.15,900,900
30093300,294.15,298.15,294.15,298.15,900,900
30094200,294.15,298.15,294.15,298.15,900,900
30095100,294.15,298.15,294.15,298.15,900,900
30096000,294.15,298.15,294.15,298.15,900,900
30096900,294.15,298.15,294.15,298.15,900,900
30097800,294.15,298.15,294.15,298.15,900,900
30098700,294.15,298.15,294.15,298.15,900,900
30099600,294.15,298.15,294.15,298.15,900,900
30100500,294.15,298.15,294.15,298.15,900,900
30101400,294.15,298.15,294.15,298.15,900,900
30102300,294.15,298.15,294.15,298.15,900,900
30103200,294.15,298.15,294.15,298.15,900,900
30104100,294.15,298.15,294.15,298.15,900,900
30105000,294.15,298.15,294.15,298.15,900,900
30105900,294.15,298.15,294.15,298.15,900,900
30106800,294.15,298.15,294.15,298.15,900,900
30107700,294.15,298.15,294.15,298.15,900,900
30108600,294.15,298.15,294.15,298.15,900,900
30109500,294.15,298.15,294.15,298.15,900,900
30110400,294.15,298.15,294.15,298.15,900,900
30111300,294.15,298.15,294.15,298.15,900,900
30112200,294.15,298.15,294.15,298.15,900,900
30113100,294.15,298.15,294.15,298.15,900,900
30114000,294.15,298.15,294.15,298.15,900,900
30114900,294.15,298.15,294.15,298.15,900,900
30115800,294.15,298.15,294.15,298.15,900,900
30116700,294.15,298.15,294.15,298.15,900,900
30117600,294.15,298.15,294.15,298.15,900,900
30118500,294.15,298.15,294.15,298.15,900,900
30119400,294.15,298.15,294.15,298.15,900,900
30120300,294.15,298.15,294.15,298.15,900,900
30121200,294.15,298.15,294.15,298.15,900,900
30122100,294.15,298.15,294.15,298.15,900,900
30123000,294.15,298.15,294.15,298.15,900,900
30123900,294.15,298.15,294.15,298.15,900,900
30124800,294.15,298.15,294.15,298.15,900,900
30125700,294.15,298.15,294.15,298.15,900,900
30126600,294.15,298.15,294.15,298.15,900,900
30127500,294.15,298.15,294.15,298.15,900,900
30128400,294.15,298.15,294.15,298.15,900,900
30129300,294.15,298.15,294.15,298.15,900,900
30130200,294.15,298.15,294.15,298.15,900,900
30131100,294.15,298.15,294.15,298.15,900,900
30132000,294.15,298.15,294.15,298.15,900,900
30132900,294.15,298.15,294.15,298.15,900,900
30133800,294.15,298.15,294.15,298.15,900,900
30134700,294.15,298.15,294.15,298.15,900,900
30135600,289.15,303.15,289.15,303.15,900,900
30136500,289.15,303.15,289.15,303.15,900,900
30137400,289.15,303.15,289.15,303.15,900,900
30138300,289.15,303.15,289.15,303.15,900,900
30139200,289.15,303.15,289.15,303.15,900,900
30140100,289.15,303.15,289.15,303.15,900,900
30141000,289.15,303.15,289.15,303.15,900,900
30141900,289.15,303.15,289.15,303.15,900,900
30142800,289.15,303.15,289.15,303.15,900,900
30143700,289.15,303.15,289.15,303.15,900,900
30144600,289.15,303.15,289.15,303.15,900,900
30145500,289.15,303.15,289.15,303.15,900,900
30146400,289.15,303.15,289.15,303.15,900,900
30147300,289.15,303.15,289.15,303.15,900,900
30148200,289.15,303.15,289.15,303.15,900,900
30149100,289.15,303.15,289.15,303.15,900,900
30150000,289.15,303.15,289.15,303.15,900,900
30150900,289.15,303.15,289.15,303.15,900,900
30151800,289.15,303.15,289.15,303.15,900,900
30152700,289.15,303.15,289.15,303.15,900,900
30153600,289.15,303.15,289.15,303.15,900,900
30154500,289.15,303.15,289.15,303.15,900,900
30155400,289.15,303.15,289.15,303.15,900,900
30156300,289.15,303.15,289.15,303.15,900,900
30157200,289.15,303.15,289.15,303.15,900,900
30158100,289.15,303.15,289.15,303.15,900,900
30159000,289.15,303.15,289.15,303.15,900,900
30159900,289.15,303.15,289.15,303.15,900,900
30160800,289.15,303.15,289.15,303.15,900,900
30161700,289.15,303.15,289.15,303.15,900,900
30162600,289.15,303.15,289.15,303.15,900,900
30163500,289.15,303.15,289.15,303.15,900,900
30164400,289.15,303.15,289.15,303.15,900,900
30165300,289.15,303.15,289.15,303.15,900,900
30166200,289.15,303.15,289.15,303.15,900,900
30167100,289.15,303.15,289.15,303.15,900,900
30168000,289.15,303.15,289.15,303.15,900,900
30168900,289.15,303.15,289.15,303.15,900,900
30169800,289.15,303.15,289.15,303.15,900,900
30170700,289.15,303.15,289.15,303.15,900,900
30171600,289.15,303.15,289.15,303.15,900,900
30172500,289.15,303.15,289.15,303.15,900,900
30173400,289.15,303.15,289.15,303.15,900,900
30174300,289.15,303.15,289.15,303.15,900,900
30175200,289.15,303.15,289.15,303.15,900,900
30176100,289.15,303.15,289.15,303.15,900,900
30177000,289.15,303.15,289.15,303.15,900,900
30177900,289.15,303.15,289.15,303.15,900,900
30178800,294.15,298.15,294.15,298.15,900,900
30179700,294.15,298.15,294.15,298.15,900,900
30180600,294.15,298.15,294.15,298.15,900,900
30181500,294.15,298.15,294.15,298.15,900,900
30182400,294.15,298.15,294.15,298.15,900,900
30183300,294.15,298.15,294.15,298.15,900,900
30184200,294.15,298.15,294.15,298.15,900,900
30185100,294.15,298.15,294.15,298.15,900,900
30186000,294.15,298.15,294.15,298.15,900,900
30186900,294.15,298.15,294.15,298.15,900,900
30187800,294.15,298.15,294.15,298.15,900,900
30188700,294.15,298.15,294.15,298.15,900,900
30189600,294.15,298.15,294.15,298.15,900,900
30190500,294.15,298.15,294.15,298.15,900,900
30191400,294.15,298.15,294.15,298.15,900,900
30192300,294.15,298.15,294.15,298.15,900,900
30193200,294.15,298.15,294.15,298.15,900,900
30194100,294.15,298.15,294.15,298.15,900,900
30195000,294.15,298.15,294.15,298.15,900,900
30195900,294.15,298.15,294.15,298.15,900,900
30196800,294.15,298.15,294.15,298.15,900,900
30197700,294.15,298.15,294.15,298.15,900,900
30198600,294.15,298.15,294.15,298.15,900,900
30199500,294.15,298.15,294.15,298.15,900,900
30200400,294.15,298.15,294.15,298.15,900,900
30201300,294.15,298.15,294.15,298.15,900,900
30202200,294.15,298.15,294.15,298.15,900,900
30203100,294.15,298.15,294.15,298.15,900,900
30204000,294.15,298.15,294.15,298.15,900,900
30204900,294.15,298.15,294.15,298.15,900,900
30205800,294.15,298.15,294.15,298.15,900,900
30206700,294.15,298.15,294.15,298.15,900,900
30207600,294.15,298.15,294.15,298.15,900,900
30208500,294.15,298.15,294.15,298.15,900,900
30209400,294.15,298.15,294.15,298.15,900,900
30210300,294.15,298.15,294.15,298.15,900,900
30211200,294.15,298.15,294.15,298.15,900,900
30212100,294.15,298.15,294.15,298.15,900,900
30213000,294.15,298.15,294.15,298.15,900,900
30213900,294.15,298.15,294.15,298.15,900,900
30214800,294.15,298.15,294.15,298.15,900,900
30215700,294.15,298.15,294.15,298.15,900,900
30216600,294.15,298.15,294.15,298.15,900,900
30217500,294.15,298.15,294.15,298.15,900,900
30218400,294.15,298.15,294.15,298.15,900,900
30219300,294.15,298.15,294.15,298.15,900,900
30220200,294.15,298.15,294.15,298.15,900,900
30221100,294.15,298.15,294.15,298.15,900,900
30222000,289.15,303.15,289.15,303.15,900,900
30222900,289.15,303.15,289.15,303.15,900,900
30223800,289.15,303.15,289.15,303.15,900,900
30224700,289.15,303.15,289.15,303.15,900,900
30225600,289.15,303.15,289.15,303.15,900,900
30226500,289.15,303.15,289.15,303.15,900,900
30227400,289.15,303.15,289.15,303.15,900,900
30228300,289.15,303.15,289.15,303.15,900,900
30229200,289.15,303.15,289.15,303.15,900,900
30230100,289.15,303.15,289.15,303.15,900,900
30231000,289.15,303.15,289.15,303.15,900,900
30231900,289.15,303.15,289.15,303.15,900,900
30232800,289.15,303.15,289.15,303.15,900,900
30233700,289.15,303.15,289.15,303.15,900,900
30234600,289.15,303.15,289.15,303.15,900,900
30235500,289.15,303.15,289.15,303.15,900,900
30236400,289.15,303.15,289.15,303.15,900,900
30237300,289.15,303.15,289.15,303.15,900,900
30238200,289.15,303.15,289.15,303.15,900,900
30239100,289.15,303.15,289.15,303.15,900,900
30240000,289.15,303.15,289.15,303.15,900,900
30240900,289.15,303.15,289.15,303.15,900,900
30241800,289.15,303.15,289.15,303.15,900,900
30242700,289.15,303.15,289.15,303.15,900,900
30243600,289.15,303.15,289.15,303.15,900,900
30244500,289.15,303.15,289.15,303.15,900,900
30245400,289.15,303.15,289.15,303.15,900,900
30246300,289.15,303.15,289.15,303.15,900,900
30247200,289.15,303.15,289.15,303.15,900,900
30248100,289.15,303.15,289.15,303.15,900,900
30249000,289.15,303.15,289.15,303.15,900,900
30249900,289.15,303.15,289.15,303.15,900,900
30250800,289.15,303.15,289.15,303.15,900,900
30251700,289.15,303.15,289.15,303.15,900,900
30252600,289.15,303.15,289.15,303.15,900,900
30253500,289.15,303.15,289.15,303.15,900,900
30254400,289.15,303.15,289.15,303.15,900,900
30255300,289.15,303.15,289.15,303.15,900,900
30256200,289.15,303.15,289.15,303.15,900,900
30257100,289.15,303.15,289.15,303.15,900,900
30258000,289.15,303.15,289.15,303.15,900,900
30258900,289.15,303.15,289.15,303.15,900,900
30259800,289.15,303.15,289.15,303.15,900,900
30260700,289.15,303.15,289.15,303.15,900,900
30261600,289.15,303.15,289.15,303.15,900,900
30262500,289.15,303.15,289.15,303.15,900,900
30263400,289.15,303.15,289.15,303.15,900,900
30264300,289.15,303.15,289.15,303.15,900,900
30265200,294.15,298.15,294.15,298.15,900,900
30266100,294.15,298.15,294.15,298.15,900,900
30267000,294.15,298.15,294.15,298.15,900,900
30267900,294.15,298.15,294.15,298.15,900,900
30268800,294.15,298.15,294.15,298.15,900,900
30269700,294.15,298.15,294.15,298.15,900,900
30270600,294.15,298.15,294.15,298.15,900,900
30271500,294.15,298.15,294.15,298.15,900,900
30272400,294.15,298.15,294.15,298.15,900,900
30273300,294.15,298.15,294.15,298.15,900,900
30274200,294.15,298.15,294.15,298.15,900,900
30275100,294.15,298.15,294.15,298.15,900,900
30276000,294.15,298.15,294.15,298.15,900,900
30276900,294.15,298.15,294.15,298.15,900,900
30277800,294.15,298.15,294.15,298.15,900,900
30278700,294.15,298.15,294.15,298.15,900,900
30279600,294.15,298.15,294.15,298.15,900,900
30280500,294.15,298.15,294.15,298.15,900,900
30281400,294.15,298.15,294.15,298.15,900,900
30282300,294.15,298.15,294.15,298.15,900,900
30283200,294.15,298.15,294.15,298.15,900,900
30284100,294.15,298.15,294.15,298.15,900,900
30285000,294.15,298.15,294.15,298.15,900,900
30285900,294.15,298.15,294.15,298.15,900,900
30286800,294.15,298.15,294.15,298.15,900,900
30287700,294.15,298.15,294.15,298.15,900,900
30288600,294.15,298.15,294.15,298.15,900,900
30289500,294.15,298.15,294.15,298.15,900,900
30290400,294.15,298.15,294.15,298.15,900,900
30291300,294.15,298.15,294.15,298.15,900,900
30292200,294.15,298.15,294.15,298.15,900,900
30293100,294.15,298.15,294.15,298.15,900,900
30294000,294.15,298.15,294.15,298.15,900,900
30294900,294.15,298.15,294.15,298.15,900,900
30295800,294.15,298.15,294.15,298.15,900,900
30296700,294.15,298.15,294.15,298.15,900,900
30297600,294.15,298.15,294.15,298.15,900,900
30298500,294.15,298.15,294.15,298.15,900,900
30299400,294.15,298.15,294.15,298.15,900,900
30300300,294.15,298.15,294.15,298.15,900,900
30301200,294.15,298.15,294.15,298.15,900,900
30302100,294.15,298.15,294.15,298.15,900,900
30303000,294.15,298.15,294.15,298.15,900,900
30303900,294.15,298.15,294.15,298.15,900,900
30304800,294.15,298.15,294.15,298.15,900,900
30305700,294.15,298.15,294.15,298.15,900,900
30306600,294.15,298.15,294.15,298.15,900,900
30307500,294.15,298.15,294.15,298.15,900,900
30308400,289.15,303.15,289.15,303.15,900,900
30309300,289.15,303.15,289.15,303.15,900,900
30310200,289.15,303.15,289.15,303.15,900,900
30311100,289.15,303.15,289.15,303.15,900,900
30312000,289.15,303.15,289.15,303.15,900,900
30312900,289.15,303.15,289.15,303.15,900,900
30313800,289.15,303.15,289.15,303.15,900,900
30314700,289.15,303.15,289.15,303.15,900,900
30315600,289.15,303.15,289.15,303.15,900,900
30316500,289.15,303.15,289.15,303.15,900,900
30317400,289.15,303.15,289.15,303.15,900,900
30318300,289.15,303.15,289.15,303.15,900,900
30319200,289.15,303.15,289.15,303.15,900,900
30320100,289.15,303.15,289.15,303.15,900,900
30321000,289.15,303.15,289.15,303.15,900,900
30321900,289.15,303.15,289.15,303.15,900,900
30322800,289.15,303.15,289.15,303.15,900,900
30323700,289.15,303.15,289.15,303.15,900,900
30324600,289.15,303.15,289.15,303.15,900,900
30325500,289.15,303.15,289.15,303.15,900,900
30326400,289.15,303.15,289.15,303.15,900,900
30327300,289.15,303.15,289.15,303.15,900,900
30328200,289.15,303.15,289.15,303.15,900,900
30329100,289.15,303.15,289.15,303.15,900,900
30330000,289.15,303.15,289.15,303.15,900,900
30330900,289.15,303.15,289.15,303.15,900,900
30331800,289.15,303.15,289.15,303.15,900,900
30332700,289.15,303.15,289.15,303.15,900,900
30333600,289.15,303.15,289.15,303.15,900,900
30334500,289.15,303.15,289.15,303.15,900,900
30335400,289.15,303.15,289.15,303.15,900,900
30336300,289.15,303.15,289.15,303.15,900,900
30337200,289.15,303.15,289.15,303.15,900,900
30338100,289.15,303.15,289.15,303.15,900,900
30339000,289.15,303.15,289.15,303.15,900,900
30339900,289.15,303.15,289.15,303.15,900,900
30340800,289.15,303.15,289.15,303.15,900,900
30341700,289.15,303.15,289.15,303.15,900,900
30342600,289.15,303.15,289.15,303.15,900,900
30343500,289.15,303.15,289.15,303.15,900,900
30344400,289.15,303.15,289.15,303.15,900,900
30345300,289.15,303.15,289.15,303.15,900,900
30346200,289.15,303.15,289.15,303.15,900,900
30347100,289.15,303.15,289.15,303.15,900,900
30348000,289.15,303.15,289.15,303.15,900,900
30348900,289.15,303.15,289.15,303.15,900,900
30349800,289.15,303.15,289.15,303.15,900,900
30350700,289.15,303.15,289.15,303.15,900,900
30351600,289.15,303.15,289.15,303.15,900,900
30352500,289.15,303.15,289.15,303.15,900,900
30353400,289.15,303.15,289.15,303.15,900,900
30354300,289.15,303.15,289.15,303.15,900,900
30355200,289.15,303.15,289.15,303.15,900,900
30356100,289.15,303.15,289.15,303.15,900,900
30357000,289.15,303.15,289.15,303.15,900,900
30357900,289.15,303.15,289.15,303.15,900,900
30358800,289.15,303.15,289.15,303.15,900,900
30359700,289.15,303.15,289.15,303.15,900,900
30360600,289.15,303.15,289.15,303.15,900,900
30361500,289.15,303.15,289.15,303.15,900,900
30362400,289.15,303.15,289.15,303.15,900,900
30363300,289.15,303.15,289.15,303.15,900,900
30364200,289.15,303.15,289.15,303.15,900,900
