# Optional header information,,,,,,
# time: time of setpoint [s],,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,
time,LowerSetp[South],UpperSetp[South],UpperCO2[South],LowerSetp[North],UpperSetp[North],UpperCO2[North]
24750000,293.15,296.15,894,294.15,297.15,994
24753600,293.15,296.15,894,294.15,297.15,994
24757200,293.15,296.15,894,294.15,297.15,994
24760800,293.15,296.15,894,294.15,297.15,994
24764400,293.15,296.15,894,294.15,297.15,994
24768000,293.15,296.15,894,294.15,297.15,994
24771600,293.15,296.15,894,294.15,297.15,994
24775200,293.15,296.15,894,294.15,297.15,994
24778800,293.15,296.15,894,294.15,297.15,994
24782400,293.15,296.15,894,294.15,297.15,994
24786000,293.15,296.15,894,294.15,297.15,994
24789600,293.15,296.15,894,294.15,297.15,994
24793200,293.15,296.15,894,294.15,297.15,994
24796800,293.15,296.15,894,294.15,297.15,994
24800400,293.15,296.15,894,294.15,297.15,994
24804000,293.15,296.15,894,294.15,297.15,994
24807600,293.15,296.15,894,294.15,297.15,994
24811200,293.15,296.15,894,294.15,297.15,994
24814800,293.15,296.15,894,294.15,297.15,994
24818400,293.15,296.15,894,294.15,297.15,994
24822000,293.15,296.15,894,294.15,297.15,994
24825600,293.15,296.15,894,294.15,297.15,994
24829200,293.15,296.15,894,294.15,297.15,994
24832800,293.15,296.15,894,294.15,297.15,994
24836400,293.15,296.15,894,294.15,297.15,994
24840000,293.15,296.15,894,294.15,297.15,994
24843600,293.15,296.15,894,294.15,297.15,994
24847200,293.15,296.15,894,294.15,297.15,994
24850800,293.15,296.15,894,294.15,297.15,994
24854400,293.15,296.15,894,294.15,297.15,994
24858000,293.15,296.15,894,294.15,297.15,994
24861600,293.15,296.15,894,294.15,297.15,994
24865200,293.15,296.15,894,294.15,297.15,994
24868800,293.15,296.15,894,294.15,297.15,994
24872400,293.15,296.15,894,294.15,297.15,994
24876000,293.15,296.15,894,294.15,297.15,994
24879600,293.15,296.15,894,294.15,297.15,994
24883200,293.15,296.15,894,294.15,297.15,994
24886800,293.15,296.15,894,294.15,297.15,994
24890400,293.15,296.15,894,294.15,297.15,994
24894000,293.15,296.15,894,294.15,297.15,994
24897600,293.15,296.15,894,294.15,297.15,994
24901200,293.15,296.15,894,294.15,297.15,994
24904800,293.15,296.15,894,294.15,297.15,994
24908400,293.15,296.15,894,294.15,297.15,994
24912000,293.15,296.15,894,294.15,297.15,994
24915600,293.15,296.15,894,294.15,297.15,994
24919200,293.15,296.15,894,294.15,297.15,994
24922800,293.15,296.15,894,294.15,297.15,994
24926400,293.15,296.15,894,294.15,297.15,994
24930000,293.15,296.15,894,294.15,297.15,994
24933600,293.15,296.15,894,294.15,297.15,994
24937200,293.15,296.15,894,294.15,297.15,994
24940800,293.15,296.15,894,294.15,297.15,994
24944400,293.15,296.15,894,294.15,297.15,994
24948000,293.15,296.15,894,294.15,297.15,994
24951600,293.15,296.15,894,294.15,297.15,994
24955200,293.15,296.15,894,294.15,297.15,994
24958800,293.15,296.15,894,294.15,297.15,994
24962400,293.15,296.15,894,294.15,297.15,994
24966000,293.15,296.15,894,294.15,297.15,994
24969600,293.15,296.15,894,294.15,297.15,994
24973200,293.15,296.15,894,294.15,297.15,994
24976800,293.15,296.15,894,294.15,297.15,994
24980400,293.15,296.15,894,294.15,297.15,994
24984000,293.15,296.15,894,294.15,297.15,994
24987600,293.15,296.15,894,294.15,297.15,994
24991200,293.15,296.15,894,294.15,297.15,994
24994800,293.15,296.15,894,294.15,297.15,994
24998400,293.15,296.15,894,294.15,297.15,994
25002000,293.15,296.15,894,294.15,297.15,994
25005600,293.15,296.15,894,294.15,297.15,994
25009200,293.15,296.15,894,294.15,297.15,994
25012800,293.15,296.15,894,294.15,297.15,994
25016400,293.15,296.15,894,294.15,297.15,994
25020000,293.15,296.15,894,294.15,297.15,994
25023600,293.15,296.15,894,294.15,297.15,994
25027200,293.15,296.15,894,294.15,297.15,994
25030800,293.15,296.15,894,294.15,297.15,994
25034400,293.15,296.15,894,294.15,297.15,994
25038000,293.15,296.15,894,294.15,297.15,994
25041600,293.15,296.15,894,294.15,297.15,994
25045200,293.15,296.15,894,294.15,297.15,994
25048800,293.15,296.15,894,294.15,297.15,994
25052400,293.15,296.15,894,294.15,297.15,994
25056000,293.15,296.15,894,294.15,297.15,994
25059600,293.15,296.15,894,294.15,297.15,994
25063200,293.15,296.15,894,294.15,297.15,994
25066800,293.15,296.15,894,294.15,297.15,994
25070400,293.15,296.15,894,294.15,297.15,994
25074000,293.15,296.15,894,294.15,297.15,994
25077600,293.15,296.15,894,294.15,297.15,994
25081200,293.15,296.15,894,294.15,297.15,994
25084800,293.15,296.15,894,294.15,297.15,994
25088400,293.15,296.15,894,294.15,297.15,994
25092000,293.15,296.15,894,294.15,297.15,994
25095600,293.15,296.15,894,294.15,297.15,994
25099200,293.15,296.15,894,294.15,297.15,994
25102800,293.15,296.15,894,294.15,297.15,994
25106400,293.15,296.15,894,294.15,297.15,994
25110000,293.15,296.15,894,294.15,297.15,994
25113600,293.15,296.15,894,294.15,297.15,994
25117200,293.15,296.15,894,294.15,297.15,994
25120800,293.15,296.15,894,294.15,297.15,994
25124400,293.15,296.15,894,294.15,297.15,994
25128000,293.15,296.15,894,294.15,297.15,994
25131600,293.15,296.15,894,294.15,297.15,994
25135200,293.15,296.15,894,294.15,297.15,994
25138800,293.15,296.15,894,294.15,297.15,994
25142400,293.15,296.15,894,294.15,297.15,994
25146000,293.15,296.15,894,294.15,297.15,994
25149600,293.15,296.15,894,294.15,297.15,994
25153200,293.15,296.15,894,294.15,297.15,994
25156800,293.15,296.15,894,294.15,297.15,994
25160400,293.15,296.15,894,294.15,297.15,994
25164000,293.15,296.15,894,294.15,297.15,994
25167600,293.15,296.15,894,294.15,297.15,994
25171200,293.15,296.15,894,294.15,297.15,994
25174800,293.15,296.15,894,294.15,297.15,994
25178400,293.15,296.15,894,294.15,297.15,994
25182000,293.15,296.15,894,294.15,297.15,994
25185600,293.15,296.15,894,294.15,297.15,994
25189200,293.15,296.15,894,294.15,297.15,994
25192800,293.15,296.15,894,294.15,297.15,994
25196400,293.15,296.15,894,294.15,297.15,994
25200000,293.15,296.15,894,294.15,297.15,994
25203600,293.15,296.15,894,294.15,297.15,994
25207200,293.15,296.15,894,294.15,297.15,994
25210800,293.15,296.15,894,294.15,297.15,994
25214400,293.15,296.15,894,294.15,297.15,994
25218000,293.15,296.15,894,294.15,297.15,994
25221600,293.15,296.15,894,294.15,297.15,994
25225200,293.15,296.15,894,294.15,297.15,994
25228800,293.15,296.15,894,294.15,297.15,994
25232400,293.15,296.15,894,294.15,297.15,994
25236000,293.15,296.15,894,294.15,297.15,994
25239600,293.15,296.15,894,294.15,297.15,994
25243200,293.15,296.15,894,294.15,297.15,994
25246800,293.15,296.15,894,294.15,297.15,994
25250400,293.15,296.15,894,294.15,297.15,994
25254000,293.15,296.15,894,294.15,297.15,994
25257600,293.15,296.15,894,294.15,297.15,994
25261200,293.15,296.15,894,294.15,297.15,994
25264800,293.15,296.15,894,294.15,297.15,994
25268400,293.15,296.15,894,294.15,297.15,994
25272000,293.15,296.15,894,294.15,297.15,994
25275600,293.15,296.15,894,294.15,297.15,994
25279200,293.15,296.15,894,294.15,297.15,994
25282800,293.15,296.15,894,294.15,297.15,994
25286400,293.15,296.15,894,294.15,297.15,994
25290000,293.15,296.15,894,294.15,297.15,994
25293600,293.15,296.15,894,294.15,297.15,994
25297200,293.15,296.15,894,294.15,297.15,994
25300800,293.15,296.15,894,294.15,297.15,994
25304400,293.15,296.15,894,294.15,297.15,994
25308000,293.15,296.15,894,294.15,297.15,994
25311600,293.15,296.15,894,294.15,297.15,994
25315200,293.15,296.15,894,294.15,297.15,994
25318800,293.15,296.15,894,294.15,297.15,994
25322400,293.15,296.15,894,294.15,297.15,994
25326000,293.15,296.15,894,294.15,297.15,994
25329600,293.15,296.15,894,294.15,297.15,994
25333200,293.15,296.15,894,294.15,297.15,994
25336800,293.15,296.15,894,294.15,297.15,994
25340400,293.15,296.15,894,294.15,297.15,994
25344000,293.15,296.15,894,294.15,297.15,994
25347600,293.15,296.15,894,294.15,297.15,994
25351200,293.15,296.15,894,294.15,297.15,994
25354800,293.15,296.15,894,294.15,297.15,994
25358400,293.15,296.15,894,294.15,297.15,994
25362000,293.15,296.15,894,294.15,297.15,994
25365600,293.15,296.15,894,294.15,297.15,994
25369200,293.15,296.15,894,294.15,297.15,994
25372800,293.15,296.15,894,294.15,297.15,994
25376400,293.15,296.15,894,294.15,297.15,994
25380000,293.15,296.15,894,294.15,297.15,994
25383600,293.15,296.15,894,294.15,297.15,994
25387200,293.15,296.15,894,294.15,297.15,994
25390800,293.15,296.15,894,294.15,297.15,994
25394400,293.15,296.15,894,294.15,297.15,994
25398000,293.15,296.15,894,294.15,297.15,994
25401600,293.15,296.15,894,294.15,297.15,994
25405200,293.15,296.15,894,294.15,297.15,994
25408800,293.15,296.15,894,294.15,297.15,994
25412400,293.15,296.15,894,294.15,297.15,994
25416000,293.15,296.15,894,294.15,297.15,994
25419600,293.15,296.15,894,294.15,297.15,994
25423200,293.15,296.15,894,294.15,297.15,994
25426800,293.15,296.15,894,294.15,297.15,994
25430400,293.15,296.15,894,294.15,297.15,994
25434000,293.15,296.15,894,294.15,297.15,994
25437600,293.15,296.15,894,294.15,297.15,994
25441200,293.15,296.15,894,294.15,297.15,994
25444800,293.15,296.15,894,294.15,297.15,994
25448400,293.15,296.15,894,294.15,297.15,994
25452000,293.15,296.15,894,294.15,297.15,994
25455600,293.15,296.15,894,294.15,297.15,994
25459200,293.15,296.15,894,294.15,297.15,994
25462800,293.15,296.15,894,294.15,297.15,994
25466400,293.15,296.15,894,294.15,297.15,994
25470000,293.15,296.15,894,294.15,297.15,994
25473600,293.15,296.15,894,294.15,297.15,994
25477200,293.15,296.15,894,294.15,297.15,994
25480800,293.15,296.15,894,294.15,297.15,994
25484400,293.15,296.15,894,294.15,297.15,994
25488000,293.15,296.15,894,294.15,297.15,994
25491600,293.15,296.15,894,294.15,297.15,994
25495200,293.15,296.15,894,294.15,297.15,994
25498800,293.15,296.15,894,294.15,297.15,994
25502400,293.15,296.15,894,294.15,297.15,994
25506000,293.15,296.15,894,294.15,297.15,994
25509600,293.15,296.15,894,294.15,297.15,994
25513200,293.15,296.15,894,294.15,297.15,994
25516800,293.15,296.15,894,294.15,297.15,994
25520400,293.15,296.15,894,294.15,297.15,994
25524000,293.15,296.15,894,294.15,297.15,994
25527600,293.15,296.15,894,294.15,297.15,994
25531200,293.15,296.15,894,294.15,297.15,994
25534800,293.15,296.15,894,294.15,297.15,994
25538400,293.15,296.15,894,294.15,297.15,994
25542000,293.15,296.15,894,294.15,297.15,994
25545600,293.15,296.15,894,294.15,297.15,994
25549200,293.15,296.15,894,294.15,297.15,994
25552800,293.15,296.15,894,294.15,297.15,994
25556400,293.15,296.15,894,294.15,297.15,994
25560000,293.15,296.15,894,294.15,297.15,994
25563600,293.15,296.15,894,294.15,297.15,994
25567200,293.15,296.15,894,294.15,297.15,994
25570800,293.15,296.15,894,294.15,297.15,994
25574400,293.15,296.15,894,294.15,297.15,994
25578000,293.15,296.15,894,294.15,297.15,994
25581600,293.15,296.15,894,294.15,297.15,994
25585200,293.15,296.15,894,294.15,297.15,994
25588800,293.15,296.15,894,294.15,297.15,994
25592400,293.15,296.15,894,294.15,297.15,994
25596000,293.15,296.15,894,294.15,297.15,994
25599600,293.15,296.15,894,294.15,297.15,994
25603200,293.15,296.15,894,294.15,297.15,994
25606800,293.15,296.15,894,294.15,297.15,994
25610400,293.15,296.15,894,294.15,297.15,994
25614000,293.15,296.15,894,294.15,297.15,994
25617600,293.15,296.15,894,294.15,297.15,994
25621200,293.15,296.15,894,294.15,297.15,994
25624800,293.15,296.15,894,294.15,297.15,994
25628400,293.15,296.15,894,294.15,297.15,994
25632000,293.15,296.15,894,294.15,297.15,994
25635600,293.15,296.15,894,294.15,297.15,994
25639200,293.15,296.15,894,294.15,297.15,994
25642800,293.15,296.15,894,294.15,297.15,994
25646400,293.15,296.15,894,294.15,297.15,994
25650000,293.15,296.15,894,294.15,297.15,994
25653600,293.15,296.15,894,294.15,297.15,994
25657200,293.15,296.15,894,294.15,297.15,994
25660800,293.15,296.15,894,294.15,297.15,994
25664400,293.15,296.15,894,294.15,297.15,994
25668000,293.15,296.15,894,294.15,297.15,994
25671600,293.15,296.15,894,294.15,297.15,994
25675200,293.15,296.15,894,294.15,297.15,994
25678800,293.15,296.15,894,294.15,297.15,994
25682400,293.15,296.15,894,294.15,297.15,994
25686000,293.15,296.15,894,294.15,297.15,994
25689600,293.15,296.15,894,294.15,297.15,994
25693200,293.15,296.15,894,294.15,297.15,994
25696800,293.15,296.15,894,294.15,297.15,994
25700400,293.15,296.15,894,294.15,297.15,994
25704000,293.15,296.15,894,294.15,297.15,994
25707600,293.15,296.15,894,294.15,297.15,994
25711200,293.15,296.15,894,294.15,297.15,994
25714800,293.15,296.15,894,294.15,297.15,994
25718400,293.15,296.15,894,294.15,297.15,994
25722000,293.15,296.15,894,294.15,297.15,994
25725600,293.15,296.15,894,294.15,297.15,994
25729200,293.15,296.15,894,294.15,297.15,994
25732800,293.15,296.15,894,294.15,297.15,994
25736400,293.15,296.15,894,294.15,297.15,994
25740000,293.15,296.15,894,294.15,297.15,994
25743600,293.15,296.15,894,294.15,297.15,994
25747200,293.15,296.15,894,294.15,297.15,994
25750800,293.15,296.15,894,294.15,297.15,994
25754400,293.15,296.15,894,294.15,297.15,994
25758000,293.15,296.15,894,294.15,297.15,994
25761600,293.15,296.15,894,294.15,297.15,994
25765200,293.15,296.15,894,294.15,297.15,994
25768800,293.15,296.15,894,294.15,297.15,994
25772400,293.15,296.15,894,294.15,297.15,994
25776000,293.15,296.15,894,294.15,297.15,994
25779600,293.15,296.15,894,294.15,297.15,994
25783200,293.15,296.15,894,294.15,297.15,994
25786800,293.15,296.15,894,294.15,297.15,994
25790400,293.15,296.15,894,294.15,297.15,994
25794000,293.15,296.15,894,294.15,297.15,994
25797600,293.15,296.15,894,294.15,297.15,994
25801200,293.15,296.15,894,294.15,297.15,994
25804800,293.15,296.15,894,294.15,297.15,994
25808400,293.15,296.15,894,294.15,297.15,994
25812000,293.15,296.15,894,294.15,297.15,994
25815600,293.15,296.15,894,294.15,297.15,994
25819200,293.15,296.15,894,294.15,297.15,994
25822800,293.15,296.15,894,294.15,297.15,994
25826400,293.15,296.15,894,294.15,297.15,994
25830000,293.15,296.15,894,294.15,297.15,994
25833600,293.15,296.15,894,294.15,297.15,994
25837200,293.15,296.15,894,294.15,297.15,994
25840800,293.15,296.15,894,294.15,297.15,994
25844400,293.15,296.15,894,294.15,297.15,994
25848000,293.15,296.15,894,294.15,297.15,994
25851600,293.15,296.15,894,294.15,297.15,994
25855200,293.15,296.15,894,294.15,297.15,994
25858800,293.15,296.15,894,294.15,297.15,994
25862400,293.15,296.15,894,294.15,297.15,994
25866000,293.15,296.15,894,294.15,297.15,994
25869600,293.15,296.15,894,294.15,297.15,994
25873200,293.15,296.15,894,294.15,297.15,994
25876800,293.15,296.15,894,294.15,297.15,994
25880400,293.15,296.15,894,294.15,297.15,994
25884000,293.15,296.15,894,294.15,297.15,994
25887600,293.15,296.15,894,294.15,297.15,994
25891200,293.15,296.15,894,294.15,297.15,994
25894800,293.15,296.15,894,294.15,297.15,994
25898400,293.15,296.15,894,294.15,297.15,994
25902000,293.15,296.15,894,294.15,297.15,994
25905600,293.15,296.15,894,294.15,297.15,994
25909200,293.15,296.15,894,294.15,297.15,994
25912800,293.15,296.15,894,294.15,297.15,994
25916400,293.15,296.15,894,294.15,297.15,994
25920000,293.15,296.15,894,294.15,297.15,994
25923600,293.15,296.15,894,294.15,297.15,994
25927200,293.15,296.15,894,294.15,297.15,994
25930800,293.15,296.15,894,294.15,297.15,994
25934400,293.15,296.15,894,294.15,297.15,994
25938000,293.15,296.15,894,294.15,297.15,994
25941600,293.15,296.15,894,294.15,297.15,994
25945200,293.15,296.15,894,294.15,297.15,994
25948800,293.15,296.15,894,294.15,297.15,994
25952400,293.15,296.15,894,294.15,297.15,994
25956000,293.15,296.15,894,294.15,297.15,994
25959600,293.15,296.15,894,294.15,297.15,994
25963200,293.15,296.15,894,294.15,297.15,994
25966800,293.15,296.15,894,294.15,297.15,994
25970400,293.15,296.15,894,294.15,297.15,994
25974000,293.15,296.15,894,294.15,297.15,994
25977600,293.15,296.15,894,294.15,297.15,994
25981200,293.15,296.15,894,294.15,297.15,994
25984800,293.15,296.15,894,294.15,297.15,994
25988400,293.15,296.15,894,294.15,297.15,994
25992000,293.15,296.15,894,294.15,297.15,994
25995600,293.15,296.15,894,294.15,297.15,994
25999200,293.15,296.15,894,294.15,297.15,994
26002800,293.15,296.15,894,294.15,297.15,994
26006400,293.15,296.15,894,294.15,297.15,994
26010000,293.15,296.15,894,294.15,297.15,994
26013600,293.15,296.15,894,294.15,297.15,994
26017200,293.15,296.15,894,294.15,297.15,994
26020800,293.15,296.15,894,294.15,297.15,994
26024400,293.15,296.15,894,294.15,297.15,994
26028000,293.15,296.15,894,294.15,297.15,994
26031600,293.15,296.15,894,294.15,297.15,994
26035200,293.15,296.15,894,294.15,297.15,994
26038800,293.15,296.15,894,294.15,297.15,994
26042400,293.15,296.15,894,294.15,297.15,994
26046000,293.15,296.15,894,294.15,297.15,994
26049600,293.15,296.15,894,294.15,297.15,994
26053200,293.15,296.15,894,294.15,297.15,994
26056800,293.15,296.15,894,294.15,297.15,994
26060400,293.15,296.15,894,294.15,297.15,994
26064000,293.15,296.15,894,294.15,297.15,994
26067600,293.15,296.15,894,294.15,297.15,994
26071200,293.15,296.15,894,294.15,297.15,994
26074800,293.15,296.15,894,294.15,297.15,994
26078400,293.15,296.15,894,294.15,297.15,994
26082000,293.15,296.15,894,294.15,297.15,994
26085600,293.15,296.15,894,294.15,297.15,994
26089200,293.15,296.15,894,294.15,297.15,994
26092800,293.15,296.15,894,294.15,297.15,994
26096400,293.15,296.15,894,294.15,297.15,994
26100000,293.15,296.15,894,294.15,297.15,994
26103600,293.15,296.15,894,294.15,297.15,994
26107200,293.15,296.15,894,294.15,297.15,994
26110800,293.15,296.15,894,294.15,297.15,994
26114400,293.15,296.15,894,294.15,297.15,994
26118000,293.15,296.15,894,294.15,297.15,994
26121600,293.15,296.15,894,294.15,297.15,994
26125200,293.15,296.15,894,294.15,297.15,994
26128800,293.15,296.15,894,294.15,297.15,994
26132400,293.15,296.15,894,294.15,297.15,994
26136000,293.15,296.15,894,294.15,297.15,994
26139600,293.15,296.15,894,294.15,297.15,994
26143200,293.15,296.15,894,294.15,297.15,994
26146800,293.15,296.15,894,294.15,297.15,994
26150400,293.15,296.15,894,294.15,297.15,994
26154000,293.15,296.15,894,294.15,297.15,994
26157600,293.15,296.15,894,294.15,297.15,994
26161200,293.15,296.15,894,294.15,297.15,994
26164800,293.15,296.15,894,294.15,297.15,994
26168400,293.15,296.15,894,294.15,297.15,994
26172000,293.15,296.15,894,294.15,297.15,994
26175600,293.15,296.15,894,294.15,297.15,994
26179200,293.15,296.15,894,294.15,297.15,994
26182800,293.15,296.15,894,294.15,297.15,994
26186400,293.15,296.15,894,294.15,297.15,994
26190000,293.15,296.15,894,294.15,297.15,994
26193600,293.15,296.15,894,294.15,297.15,994
26197200,293.15,296.15,894,294.15,297.15,994
26200800,293.15,296.15,894,294.15,297.15,994
26204400,293.15,296.15,894,294.15,297.15,994
26208000,293.15,296.15,894,294.15,297.15,994
26211600,293.15,296.15,894,294.15,297.15,994
26215200,293.15,296.15,894,294.15,297.15,994
26218800,293.15,296.15,894,294.15,297.15,994
26222400,293.15,296.15,894,294.15,297.15,994
26226000,293.15,296.15,894,294.15,297.15,994
26229600,293.15,296.15,894,294.15,297.15,994
26233200,293.15,296.15,894,294.15,297.15,994
26236800,293.15,296.15,894,294.15,297.15,994
26240400,293.15,296.15,894,294.15,297.15,994
26244000,293.15,296.15,894,294.15,297.15,994
26247600,293.15,296.15,894,294.15,297.15,994
26251200,293.15,296.15,894,294.15,297.15,994
26254800,293.15,296.15,894,294.15,297.15,994
26258400,293.15,296.15,894,294.15,297.15,994
26262000,293.15,296.15,894,294.15,297.15,994
26265600,293.15,296.15,894,294.15,297.15,994
26269200,293.15,296.15,894,294.15,297.15,994
26272800,293.15,296.15,894,294.15,297.15,994
26276400,293.15,296.15,894,294.15,297.15,994
