time,UpperSetp[nZ],LowerSetp[nZ],UpperCO2[nZ],UpperSetp[sZ],LowerSetp[sZ],UpperCO2[sZ]
28085400,303.15,289.15,900,303.15,289.15,900
28086300,303.15,289.15,900,303.15,289.15,900
28087200,303.15,289.15,900,303.15,289.15,900
28088100,303.15,289.15,900,303.15,289.15,900
28089000,303.15,289.15,900,303.15,289.15,900
28089900,303.15,289.15,900,303.15,289.15,900
28090800,303.15,289.15,900,303.15,289.15,900
28091700,303.15,289.15,900,303.15,289.15,900
28092600,303.15,289.15,900,303.15,289.15,900
28093500,303.15,289.15,900,303.15,289.15,900
28094400,303.15,289.15,900,303.15,289.15,900
28095300,303.15,289.15,900,303.15,289.15,900
28096200,303.15,289.15,900,303.15,289.15,900
28097100,303.15,289.15,900,303.15,289.15,900
28098000,303.15,289.15,900,303.15,289.15,900
28098900,303.15,289.15,900,303.15,289.15,900
28099800,303.15,289.15,900,303.15,289.15,900
28100700,303.15,289.15,900,303.15,289.15,900
28101600,303.15,289.15,900,303.15,289.15,900
28102500,303.15,289.15,900,303.15,289.15,900
28103400,303.15,289.15,900,303.15,289.15,900
28104300,303.15,289.15,900,303.15,289.15,900
28105200,303.15,289.15,900,303.15,289.15,900
28106100,303.15,289.15,900,303.15,289.15,900
28107000,303.15,289.15,900,303.15,289.15,900
28107900,303.15,289.15,900,303.15,289.15,900
28108800,303.15,289.15,900,303.15,289.15,900
28109700,303.15,289.15,900,303.15,289.15,900
28110600,303.15,289.15,900,303.15,289.15,900
28111500,303.15,289.15,900,303.15,289.15,900
28112400,303.15,289.15,900,303.15,289.15,900
28113300,303.15,289.15,900,303.15,289.15,900
28114200,303.15,289.15,900,303.15,289.15,900
28115100,303.15,289.15,900,303.15,289.15,900
28116000,303.15,289.15,900,303.15,289.15,900
28116900,303.15,289.15,900,303.15,289.15,900
28117800,303.15,289.15,900,303.15,289.15,900
28118700,303.15,289.15,900,303.15,289.15,900
28119600,303.15,289.15,900,303.15,289.15,900
28120500,303.15,289.15,900,303.15,289.15,900
28121400,303.15,289.15,900,303.15,289.15,900
28122300,303.15,289.15,900,303.15,289.15,900
28123200,303.15,289.15,900,303.15,289.15,900
28124100,303.15,289.15,900,303.15,289.15,900
28125000,303.15,289.15,900,303.15,289.15,900
28125900,303.15,289.15,900,303.15,289.15,900
28126800,303.15,289.15,900,303.15,289.15,900
28127700,303.15,289.15,900,303.15,289.15,900
28128600,303.15,289.15,900,303.15,289.15,900
28129500,303.15,289.15,900,303.15,289.15,900
28130400,303.15,289.15,900,303.15,289.15,900
28131300,303.15,289.15,900,303.15,289.15,900
28132200,303.15,289.15,900,303.15,289.15,900
28133100,303.15,289.15,900,303.15,289.15,900
28134000,303.15,289.15,900,303.15,289.15,900
28134900,303.15,289.15,900,303.15,289.15,900
28135800,303.15,289.15,900,303.15,289.15,900
28136700,303.15,289.15,900,303.15,289.15,900
28137600,303.15,289.15,900,303.15,289.15,900
28138500,303.15,289.15,900,303.15,289.15,900
28139400,303.15,289.15,900,303.15,289.15,900
28140300,303.15,289.15,900,303.15,289.15,900
28141200,303.15,289.15,900,303.15,289.15,900
28142100,303.15,289.15,900,303.15,289.15,900
28143000,303.15,289.15,900,303.15,289.15,900
28143900,303.15,289.15,900,303.15,289.15,900
28144800,303.15,289.15,900,303.15,289.15,900
28145700,303.15,289.15,900,303.15,289.15,900
28146600,303.15,289.15,900,303.15,289.15,900
28147500,303.15,289.15,900,303.15,289.15,900
28148400,303.15,289.15,900,303.15,289.15,900
28149300,303.15,289.15,900,303.15,289.15,900
28150200,303.15,289.15,900,303.15,289.15,900
28151100,303.15,289.15,900,303.15,289.15,900
28152000,303.15,289.15,900,303.15,289.15,900
28152900,303.15,289.15,900,303.15,289.15,900
28153800,303.15,289.15,900,303.15,289.15,900
28154700,303.15,289.15,900,303.15,289.15,900
28155600,303.15,289.15,900,303.15,289.15,900
28156500,303.15,289.15,900,303.15,289.15,900
28157400,303.15,289.15,900,303.15,289.15,900
28158300,303.15,289.15,900,303.15,289.15,900
28159200,303.15,289.15,900,303.15,289.15,900
28160100,303.15,289.15,900,303.15,289.15,900
28161000,303.15,289.15,900,303.15,289.15,900
28161900,303.15,289.15,900,303.15,289.15,900
28162800,303.15,289.15,900,303.15,289.15,900
28163700,303.15,289.15,900,303.15,289.15,900
28164600,303.15,289.15,900,303.15,289.15,900
28165500,303.15,289.15,900,303.15,289.15,900
28166400,303.15,289.15,900,303.15,289.15,900
28167300,303.15,289.15,900,303.15,289.15,900
28168200,303.15,289.15,900,303.15,289.15,900
28169100,303.15,289.15,900,303.15,289.15,900
28170000,303.15,289.15,900,303.15,289.15,900
28170900,303.15,289.15,900,303.15,289.15,900
28171800,303.15,289.15,900,303.15,289.15,900
28172700,303.15,289.15,900,303.15,289.15,900
28173600,303.15,289.15,900,303.15,289.15,900
28174500,303.15,289.15,900,303.15,289.15,900
28175400,303.15,289.15,900,303.15,289.15,900
28176300,303.15,289.15,900,303.15,289.15,900
28177200,303.15,289.15,900,303.15,289.15,900
28178100,303.15,289.15,900,303.15,289.15,900
28179000,303.15,289.15,900,303.15,289.15,900
28179900,303.15,289.15,900,303.15,289.15,900
28180800,303.15,289.15,900,303.15,289.15,900
28181700,303.15,289.15,900,303.15,289.15,900
28182600,303.15,289.15,900,303.15,289.15,900
28183500,303.15,289.15,900,303.15,289.15,900
28184400,303.15,289.15,900,303.15,289.15,900
28185300,303.15,289.15,900,303.15,289.15,900
28186200,303.15,289.15,900,303.15,289.15,900
28187100,303.15,289.15,900,303.15,289.15,900
28188000,303.15,289.15,900,303.15,289.15,900
28188900,303.15,289.15,900,303.15,289.15,900
28189800,303.15,289.15,900,303.15,289.15,900
28190700,303.15,289.15,900,303.15,289.15,900
28191600,303.15,289.15,900,303.15,289.15,900
28192500,303.15,289.15,900,303.15,289.15,900
28193400,303.15,289.15,900,303.15,289.15,900
28194300,303.15,289.15,900,303.15,289.15,900
28195200,303.15,289.15,900,303.15,289.15,900
28196100,303.15,289.15,900,303.15,289.15,900
28197000,303.15,289.15,900,303.15,289.15,900
28197900,303.15,289.15,900,303.15,289.15,900
28198800,303.15,289.15,900,303.15,289.15,900
28199700,303.15,289.15,900,303.15,289.15,900
28200600,303.15,289.15,900,303.15,289.15,900
28201500,303.15,289.15,900,303.15,289.15,900
28202400,303.15,289.15,900,303.15,289.15,900
28203300,303.15,289.15,900,303.15,289.15,900
28204200,303.15,289.15,900,303.15,289.15,900
28205100,303.15,289.15,900,303.15,289.15,900
28206000,303.15,289.15,900,303.15,289.15,900
28206900,303.15,289.15,900,303.15,289.15,900
28207800,303.15,289.15,900,303.15,289.15,900
28208700,303.15,289.15,900,303.15,289.15,900
28209600,303.15,289.15,900,303.15,289.15,900
28210500,303.15,289.15,900,303.15,289.15,900
28211400,303.15,289.15,900,303.15,289.15,900
28212300,303.15,289.15,900,303.15,289.15,900
28213200,303.15,289.15,900,303.15,289.15,900
28214100,303.15,289.15,900,303.15,289.15,900
28215000,303.15,289.15,900,303.15,289.15,900
28215900,303.15,289.15,900,303.15,289.15,900
28216800,303.15,289.15,900,303.15,289.15,900
28217700,303.15,289.15,900,303.15,289.15,900
28218600,303.15,289.15,900,303.15,289.15,900
28219500,303.15,289.15,900,303.15,289.15,900
28220400,303.15,289.15,900,303.15,289.15,900
28221300,303.15,289.15,900,303.15,289.15,900
28222200,303.15,289.15,900,303.15,289.15,900
28223100,303.15,289.15,900,303.15,289.15,900
28224000,303.15,289.15,900,303.15,289.15,900
28224900,303.15,289.15,900,303.15,289.15,900
28225800,303.15,289.15,900,303.15,289.15,900
28226700,303.15,289.15,900,303.15,289.15,900
28227600,303.15,289.15,900,303.15,289.15,900
28228500,303.15,289.15,900,303.15,289.15,900
28229400,303.15,289.15,900,303.15,289.15,900
28230300,303.15,289.15,900,303.15,289.15,900
28231200,303.15,289.15,900,303.15,289.15,900
28232100,303.15,289.15,900,303.15,289.15,900
28233000,303.15,289.15,900,303.15,289.15,900
28233900,303.15,289.15,900,303.15,289.15,900
28234800,303.15,289.15,900,303.15,289.15,900
28235700,303.15,289.15,900,303.15,289.15,900
28236600,303.15,289.15,900,303.15,289.15,900
28237500,303.15,289.15,900,303.15,289.15,900
28238400,303.15,289.15,900,303.15,289.15,900
28239300,303.15,289.15,900,303.15,289.15,900
28240200,303.15,289.15,900,303.15,289.15,900
28241100,303.15,289.15,900,303.15,289.15,900
28242000,303.15,289.15,900,303.15,289.15,900
28242900,303.15,289.15,900,303.15,289.15,900
28243800,303.15,289.15,900,303.15,289.15,900
28244700,303.15,289.15,900,303.15,289.15,900
28245600,303.15,289.15,900,303.15,289.15,900
28246500,303.15,289.15,900,303.15,289.15,900
28247400,303.15,289.15,900,303.15,289.15,900
28248300,303.15,289.15,900,303.15,289.15,900
28249200,303.15,289.15,900,303.15,289.15,900
28250100,303.15,289.15,900,303.15,289.15,900
28251000,303.15,289.15,900,303.15,289.15,900
28251900,303.15,289.15,900,303.15,289.15,900
28252800,303.15,289.15,900,303.15,289.15,900
28253700,303.15,289.15,900,303.15,289.15,900
28254600,303.15,289.15,900,303.15,289.15,900
28255500,303.15,289.15,900,303.15,289.15,900
28256400,303.15,289.15,900,303.15,289.15,900
28257300,303.15,289.15,900,303.15,289.15,900
28258200,303.15,289.15,900,303.15,289.15,900
28259100,303.15,289.15,900,303.15,289.15,900
28260000,303.15,289.15,900,303.15,289.15,900
28260900,298.15,294.15,900,298.15,294.15,900
28261800,298.15,294.15,900,298.15,294.15,900
28262700,298.15,294.15,900,298.15,294.15,900
28263600,298.15,294.15,900,298.15,294.15,900
28264500,298.15,294.15,900,298.15,294.15,900
28265400,298.15,294.15,900,298.15,294.15,900
28266300,298.15,294.15,900,298.15,294.15,900
28267200,298.15,294.15,900,298.15,294.15,900
28268100,298.15,294.15,900,298.15,294.15,900
28269000,298.15,294.15,900,298.15,294.15,900
28269900,298.15,294.15,900,298.15,294.15,900
28270800,298.15,294.15,900,298.15,294.15,900
28271700,298.15,294.15,900,298.15,294.15,900
28272600,298.15,294.15,900,298.15,294.15,900
28273500,298.15,294.15,900,298.15,294.15,900
28274400,298.15,294.15,900,298.15,294.15,900
28275300,298.15,294.15,900,298.15,294.15,900
28276200,298.15,294.15,900,298.15,294.15,900
28277100,298.15,294.15,900,298.15,294.15,900
28278000,298.15,294.15,900,298.15,294.15,900
28278900,298.15,294.15,900,298.15,294.15,900
28279800,298.15,294.15,900,298.15,294.15,900
28280700,298.15,294.15,900,298.15,294.15,900
28281600,298.15,294.15,900,298.15,294.15,900
28282500,298.15,294.15,900,298.15,294.15,900
28283400,298.15,294.15,900,298.15,294.15,900
28284300,298.15,294.15,900,298.15,294.15,900
28285200,298.15,294.15,900,298.15,294.15,900
28286100,298.15,294.15,900,298.15,294.15,900
28287000,298.15,294.15,900,298.15,294.15,900
28287900,298.15,294.15,900,298.15,294.15,900
28288800,298.15,294.15,900,298.15,294.15,900
28289700,298.15,294.15,900,298.15,294.15,900
28290600,298.15,294.15,900,298.15,294.15,900
28291500,298.15,294.15,900,298.15,294.15,900
28292400,298.15,294.15,900,298.15,294.15,900
28293300,298.15,294.15,900,298.15,294.15,900
28294200,298.15,294.15,900,298.15,294.15,900
28295100,298.15,294.15,900,298.15,294.15,900
28296000,298.15,294.15,900,298.15,294.15,900
28296900,298.15,294.15,900,298.15,294.15,900
28297800,298.15,294.15,900,298.15,294.15,900
28298700,298.15,294.15,900,298.15,294.15,900
28299600,298.15,294.15,900,298.15,294.15,900
28300500,298.15,294.15,900,298.15,294.15,900
28301400,298.15,294.15,900,298.15,294.15,900
28302300,298.15,294.15,900,298.15,294.15,900
28303200,298.15,294.15,900,298.15,294.15,900
28304100,303.15,289.15,900,303.15,289.15,900
28305000,303.15,289.15,900,303.15,289.15,900
28305900,303.15,289.15,900,303.15,289.15,900
28306800,303.15,289.15,900,303.15,289.15,900
28307700,303.15,289.15,900,303.15,289.15,900
28308600,303.15,289.15,900,303.15,289.15,900
28309500,303.15,289.15,900,303.15,289.15,900
28310400,303.15,289.15,900,303.15,289.15,900
28311300,303.15,289.15,900,303.15,289.15,900
28312200,303.15,289.15,900,303.15,289.15,900
28313100,303.15,289.15,900,303.15,289.15,900
28314000,303.15,289.15,900,303.15,289.15,900
28314900,303.15,289.15,900,303.15,289.15,900
28315800,303.15,289.15,900,303.15,289.15,900
28316700,303.15,289.15,900,303.15,289.15,900
28317600,303.15,289.15,900,303.15,289.15,900
28318500,303.15,289.15,900,303.15,289.15,900
28319400,303.15,289.15,900,303.15,289.15,900
28320300,303.15,289.15,900,303.15,289.15,900
28321200,303.15,289.15,900,303.15,289.15,900
28322100,303.15,289.15,900,303.15,289.15,900
28323000,303.15,289.15,900,303.15,289.15,900
28323900,303.15,289.15,900,303.15,289.15,900
28324800,303.15,289.15,900,303.15,289.15,900
28325700,303.15,289.15,900,303.15,289.15,900
28326600,303.15,289.15,900,303.15,289.15,900
28327500,303.15,289.15,900,303.15,289.15,900
28328400,303.15,289.15,900,303.15,289.15,900
28329300,303.15,289.15,900,303.15,289.15,900
28330200,303.15,289.15,900,303.15,289.15,900
28331100,303.15,289.15,900,303.15,289.15,900
28332000,303.15,289.15,900,303.15,289.15,900
28332900,303.15,289.15,900,303.15,289.15,900
28333800,303.15,289.15,900,303.15,289.15,900
28334700,303.15,289.15,900,303.15,289.15,900
28335600,303.15,289.15,900,303.15,289.15,900
28336500,303.15,289.15,900,303.15,289.15,900
28337400,303.15,289.15,900,303.15,289.15,900
28338300,303.15,289.15,900,303.15,289.15,900
28339200,303.15,289.15,900,303.15,289.15,900
28340100,303.15,289.15,900,303.15,289.15,900
28341000,303.15,289.15,900,303.15,289.15,900
28341900,303.15,289.15,900,303.15,289.15,900
28342800,303.15,289.15,900,303.15,289.15,900
28343700,298.15,294.15,900,298.15,294.15,900
28344600,298.15,294.15,900,298.15,294.15,900
28345500,298.15,294.15,900,298.15,294.15,900
28346400,298.15,294.15,900,298.15,294.15,900
28347300,298.15,294.15,900,298.15,294.15,900
28348200,298.15,294.15,900,298.15,294.15,900
28349100,298.15,294.15,900,298.15,294.15,900
28350000,298.15,294.15,900,298.15,294.15,900
28350900,298.15,294.15,900,298.15,294.15,900
28351800,298.15,294.15,900,298.15,294.15,900
28352700,298.15,294.15,900,298.15,294.15,900
28353600,298.15,294.15,900,298.15,294.15,900
28354500,298.15,294.15,900,298.15,294.15,900
28355400,298.15,294.15,900,298.15,294.15,900
28356300,298.15,294.15,900,298.15,294.15,900
28357200,298.15,294.15,900,298.15,294.15,900
28358100,298.15,294.15,900,298.15,294.15,900
28359000,298.15,294.15,900,298.15,294.15,900
28359900,298.15,294.15,900,298.15,294.15,900
28360800,298.15,294.15,900,298.15,294.15,900
28361700,298.15,294.15,900,298.15,294.15,900
28362600,298.15,294.15,900,298.15,294.15,900
28363500,298.15,294.15,900,298.15,294.15,900
28364400,298.15,294.15,900,298.15,294.15,900
28365300,298.15,294.15,900,298.15,294.15,900
28366200,298.15,294.15,900,298.15,294.15,900
28367100,298.15,294.15,900,298.15,294.15,900
28368000,298.15,294.15,900,298.15,294.15,900
28368900,298.15,294.15,900,298.15,294.15,900
28369800,298.15,294.15,900,298.15,294.15,900
28370700,298.15,294.15,900,298.15,294.15,900
28371600,298.15,294.15,900,298.15,294.15,900
28372500,298.15,294.15,900,298.15,294.15,900
28373400,298.15,294.15,900,298.15,294.15,900
28374300,298.15,294.15,900,298.15,294.15,900
28375200,298.15,294.15,900,298.15,294.15,900
28376100,298.15,294.15,900,298.15,294.15,900
28377000,298.15,294.15,900,298.15,294.15,900
28377900,298.15,294.15,900,298.15,294.15,900
28378800,298.15,294.15,900,298.15,294.15,900
28379700,298.15,294.15,900,298.15,294.15,900
28380600,298.15,294.15,900,298.15,294.15,900
28381500,298.15,294.15,900,298.15,294.15,900
28382400,298.15,294.15,900,298.15,294.15,900
28383300,298.15,294.15,900,298.15,294.15,900
28384200,298.15,294.15,900,298.15,294.15,900
28385100,298.15,294.15,900,298.15,294.15,900
28386000,298.15,294.15,900,298.15,294.15,900
28386900,303.15,289.15,900,303.15,289.15,900
28387800,303.15,289.15,900,303.15,289.15,900
28388700,303.15,289.15,900,303.15,289.15,900
28389600,303.15,289.15,900,303.15,289.15,900
28390500,303.15,289.15,900,303.15,289.15,900
28391400,303.15,289.15,900,303.15,289.15,900
28392300,303.15,289.15,900,303.15,289.15,900
28393200,303.15,289.15,900,303.15,289.15,900
28394100,303.15,289.15,900,303.15,289.15,900
28395000,303.15,289.15,900,303.15,289.15,900
28395900,303.15,289.15,900,303.15,289.15,900
28396800,303.15,289.15,900,303.15,289.15,900
28397700,303.15,289.15,900,303.15,289.15,900
28398600,303.15,289.15,900,303.15,289.15,900
28399500,303.15,289.15,900,303.15,289.15,900
28400400,303.15,289.15,900,303.15,289.15,900
28401300,303.15,289.15,900,303.15,289.15,900
28402200,303.15,289.15,900,303.15,289.15,900
28403100,303.15,289.15,900,303.15,289.15,900
28404000,303.15,289.15,900,303.15,289.15,900
28404900,303.15,289.15,900,303.15,289.15,900
28405800,303.15,289.15,900,303.15,289.15,900
28406700,303.15,289.15,900,303.15,289.15,900
28407600,303.15,289.15,900,303.15,289.15,900
28408500,303.15,289.15,900,303.15,289.15,900
28409400,303.15,289.15,900,303.15,289.15,900
28410300,303.15,289.15,900,303.15,289.15,900
28411200,303.15,289.15,900,303.15,289.15,900
28412100,303.15,289.15,900,303.15,289.15,900
28413000,303.15,289.15,900,303.15,289.15,900
28413900,303.15,289.15,900,303.15,289.15,900
28414800,303.15,289.15,900,303.15,289.15,900
28415700,303.15,289.15,900,303.15,289.15,900
28416600,303.15,289.15,900,303.15,289.15,900
28417500,303.15,289.15,900,303.15,289.15,900
28418400,303.15,289.15,900,303.15,289.15,900
28419300,303.15,289.15,900,303.15,289.15,900
28420200,303.15,289.15,900,303.15,289.15,900
28421100,303.15,289.15,900,303.15,289.15,900
28422000,303.15,289.15,900,303.15,289.15,900
28422900,303.15,289.15,900,303.15,289.15,900
28423800,303.15,289.15,900,303.15,289.15,900
28424700,303.15,289.15,900,303.15,289.15,900
28425600,303.15,289.15,900,303.15,289.15,900
28426500,298.15,294.15,900,298.15,294.15,900
28427400,298.15,294.15,900,298.15,294.15,900
28428300,298.15,294.15,900,298.15,294.15,900
28429200,298.15,294.15,900,298.15,294.15,900
28430100,298.15,294.15,900,298.15,294.15,900
28431000,298.15,294.15,900,298.15,294.15,900
28431900,298.15,294.15,900,298.15,294.15,900
28432800,298.15,294.15,900,298.15,294.15,900
28433700,298.15,294.15,900,298.15,294.15,900
28434600,298.15,294.15,900,298.15,294.15,900
28435500,298.15,294.15,900,298.15,294.15,900
28436400,298.15,294.15,900,298.15,294.15,900
28437300,298.15,294.15,900,298.15,294.15,900
28438200,298.15,294.15,900,298.15,294.15,900
28439100,298.15,294.15,900,298.15,294.15,900
28440000,298.15,294.15,900,298.15,294.15,900
28440900,298.15,294.15,900,298.15,294.15,900
28441800,298.15,294.15,900,298.15,294.15,900
28442700,298.15,294.15,900,298.15,294.15,900
28443600,298.15,294.15,900,298.15,294.15,900
28444500,298.15,294.15,900,298.15,294.15,900
28445400,298.15,294.15,900,298.15,294.15,900
28446300,298.15,294.15,900,298.15,294.15,900
28447200,298.15,294.15,900,298.15,294.15,900
28448100,298.15,294.15,900,298.15,294.15,900
28449000,298.15,294.15,900,298.15,294.15,900
28449900,298.15,294.15,900,298.15,294.15,900
28450800,298.15,294.15,900,298.15,294.15,900
28451700,298.15,294.15,900,298.15,294.15,900
28452600,298.15,294.15,900,298.15,294.15,900
28453500,298.15,294.15,900,298.15,294.15,900
28454400,298.15,294.15,900,298.15,294.15,900
28455300,298.15,294.15,900,298.15,294.15,900
28456200,298.15,294.15,900,298.15,294.15,900
28457100,298.15,294.15,900,298.15,294.15,900
28458000,298.15,294.15,900,298.15,294.15,900
28458900,298.15,294.15,900,298.15,294.15,900
28459800,298.15,294.15,900,298.15,294.15,900
28460700,298.15,294.15,900,298.15,294.15,900
28461600,298.15,294.15,900,298.15,294.15,900
28462500,298.15,294.15,900,298.15,294.15,900
